author,jml_penelitian
"Hanifah,PutriAisyah",1
PutriFromRinaPutri,1
"Zakaria,FransiscaRungkat",1
"Juniawati,Suci",1
"Pratomo,Hadi",1
"Rusyantia,Anggun",1
"Macha,DorisFrank",1
"Domiri,DedeDirgahayu",1
"Kurniawati,Yenni",1
"Batubara,IndraGunawan",1
"Agastha,Mochammad",1
Tazkialaras,1
"Hafiz,Taufiqul",1
"Khairunnisa,ShaquilaRahma",1
"Etrya,Etrya",1
"Lesmana,Dudi",1
"Putri,RiskaAulia",1
"Elysaputri,Silvia",1
"Nuswantari,FarrasTaqyAlya",1
"Rahmani,Nabiila",1
"Khasmara,Valentina",1
"Nugraha,RizaImam",1
Hermana,1
"Wahyudi,FebiTri",2
"Wahyudi,RafidaLiris",1
"Fathia,FaniNurul",2
"Firdaus,Muh",1
"Putri,SeptiAmanda",1
"Suseno,SegengHeri",1
"Rachman,SittiHardiyanti",1
"Syahputri,Afriza",1
"Roziqin,DzikryChoerur",2
"Wisnu,Inditrya",1
"Layly,IkaRahmatul",1
"SukmaPermana,Donaldi",1
"Noviati,Sri",1
"Annafi,ShanniaNada",1
"Magfira,Magfira",1
"Pranata,EkaOctavian",1
"Ridho,NugrohoFadillah",1
"Fihrin,Hafidzuddin",1
"Khairul,Amri",1
"Akita,ErliantinaAr-ridhaty",1
"Adi,NoviSusetyo",1
"Ramadhanti,Dwiki",1
"Gustiani,HanaVania",1
"Nafisa,Durotun",1
"Sherrill,Christopher",1
"KatrinaPandjaitan,Nurmala",1
"RenitaAbbas,Ria",1
"Rahman,AlwanTaufiqul",1
"Auliana,RestrivaHanif",1
"Lazaro,JamesethAnael",1
"Astuti,AngginiFuji",1
"Rofi'ah,Rofi'ah",1
"Albani,RadiIhlas",1
"Sarbana,Baban",1
"Saputra,RafidNanda",1
"Mochtar,Jaki",1
"Hendriany,Reni",1
"Putri,RafidahArifiyah",1
Yusran,1
"Anisa,RevhidaPuspa",1
"Herianto,Herianto",1
"Fitmawati,Fitmawati",1
"Resida,Esi",1
"Qoyyim,TeukuIbnul",1
"Hadiprodjo,OttoBima",1
"Natalie,Gabriella",1
"Abidah,Hanifah",1
"Prabowo,ChristianAdi",1
"Amarullah,Nadian",1
"Armanda,Fathira",1
"Madyaratri,ElvaraWindra",1
"Ratdiana,Ratdiana",2
"Azhar,KevinSyaifulloh",1
"Aditya,AlmaydaDafa",1
"Firdayanti,Winda",1
"AlMursyidi,Hikmatulhusna",1
"Salsabila,Putri",1
"Zaidan,Ahmad",1
"Heryanti,AisyahIinFitri",1
"Marintan,MeiloniaAzZahra",1
"Muhandri,Tjahtja",1
"Pratiwi,FirdaAgustinKartika",1
"'Atho'Illah,MOHAMMAD",2
"Safitri,DesiAnugra",1
"Hibatullah,AlkanIchlasul",1
"Widiyanto,Widiyanto",1
"Yanti,MegaDwi",1
"Arista,MNaufal",1
"Oktaviani,SulhaRahmi",1
"Easteria,Grace",1
"Purnomo,Deni",1
"Nusa,MuhammadAkbar",1
"Rahardika,Arya",1
"Heri,Heri",1
"Sandika,MuhammadRafi",1
"Nurhadi,Iwan",1
Nurfadillah,1
"Ratnasari,Aas",1
"Mahmudi,FaizHumam",1
"Nandira,MuhammadRizkiAthari",1
"Vera,Bella",1
"Ningrum,Widya",1
"Budiyanti,RatuReni",1
"Achmadi,AnangSetiawan",2
"Fanidya,Alfath",1
"Nurfitriyaningsih,DesiNur",1
"Fauziah,IkaNuriyana",1
Kartikasari,1
"Purwiyanto,AnnaIdaSunaryo",1
"Yulifar,AndiSriUmmiKalsum",1
"Shabrina,Almas",1
"Christrianto,Ajang",1
"Yuliyanti,AfifahNanda",1
"Basuki,BagusRahmat",1
"Rizkita,Aulia",1
"Fahmi,MuhammadKhairul",1
"Fajri,Rahmatul",1
"Aldania,AnnisarahmiNurAini",1
"Al-Hakim,MuhammadGalang",1
"Maulidiya,SherlyEka",1
"Wiradarma,Huda",1
"Maulidina,Citra",1
"Purnama,EkaWahyu",1
"Harismahyanti,Andi",1
Yelastri,1
"Harits,MuhammadRayhannur",1
"Rahmah,Aulia",1
"Putri,AlyaSahira",1
"Familasari,Sri",1
"Tiovany,Tiovany",1
"Kurniasari,EkaPutri",1
"Raharjo,Bangun",1
"Lukman,TryNur",1
"Janjani,MuhammadRifqi",1
"Nisya,Alda",1
"Rahman,RifqiAulya",1
"Kusumaningrum,Ani",1
"Aditya,MahendraDimas",1
"Hubeis,AVS",1
"Ali,Ibis",1
"Fadillah,Rian",1
"Maulana,Evan",1
"Putra,NandaPerdana",1
"Halawa,Nenima",1
"Syahidah,DifaMaulina",1
"Hida,DindaAslamNurul",1
"Pratama,AdithyaPutra",1
"Sumarno,SigitEko",1
"Alqirom,Fazri",1
"Hania,Rahma",1
"Nasution,ZulfiPrimaSani",1
"Setyanti,Dwi",1
"Anshari,MuhammadAl",1
"Falah,RamaSulthan",1
"Sin,NicoleShukChing",1
"Hakim,Abdurrahman",1
"Maulidya,Anisya",1
"Harikedua,VirginValentine",1
"Santoso,MochamadHadi",1
"Melania,Jacklyn",1
"Hidayat,MuhamadFadillah",1
"Akbar,JihanAlifa",1
"Fikram,Muhammad",1
"Salam,LaOdeMuhammadAswad",1
"Yulianto,Agus",1
"Harahap,AsmaulHasanah",1
"Inoue,Eiichi",1
"Adrian,M",1
Abdurrahman,1
"Haromaen,CahyaRiza",1
"Ulya,Immatul",1
"Suyono,MeisyNawang",1
"Sugiarto,AntoTri",5
"Muzakki,MohammadAmirul",1
"Armawan,Iwan",1
"Kurniasih,Dewi",1
"Amini,Fitrah",1
"Raszeid,AyundaJasmin",1
"Alwina,Reinilda",1
"Mawardi,Sukmawati",1
"Mahendra,MuhammadReinaldoAsraf",1
"Saputro,AffifAndra",1
"Sani,Yulvian",1
"Intan,PutriReno",1
"Setyawati,Amelya",1
"Fauzi,MuhammadRizam",1
"Ratnawati,Beata",2
"Martalina,HanaMarisi",1
"Syafiq,MuhammadIqbal",1
"Putri,Frilianty",1
NurilHidayati,1
Ridwan,1
"Aptriana,CutDesna",1
"Firdaus,MuhammadRizky",1
"Palupiningtyas,Eva",1
"KrisnaTarigan,IndriNur",1
"Amini,LizaSyafira",1
"Kartika,Anjar",1
"Mahendra,Brylliyan",1
"Tatik,Mufidah",1
"Malihah,Elly",2
"Widodo,Gatot",1
"Putera,FachryHasballahMahatma",1
"Sabaleku,MariaRosaliaBengang",1
"Lubis,Nurjannah",1
"Luthfiansyah,MuhammadAldy",1
"Alghifari,AhmadFadli",1
"Sarwoprasodjo,sarwititi",1
"Kusti'ah,Kusti'ah",1
"Safhira,HasnaAnggun",1
"Yuliandini,AmeliaRiska",1
"Aprianto,Dwi",1
"Pramudia,Aris",1
"Yulianti,Via",1
"Sulistiyono,Eko",1
"Trikoesoemaningtyas,etal",1
"Aznardi,Shodikin",1
"Rahmawati,St",1
"Siregar,MalikAbdulAzis",1
"Tiara,AdeliaTata",1
"Hediyanto,OctavianiPutri",1
"Nurhaliza,Sitti",1
"Nursyarah,AyuTri",1
"Nabillah,AmelyaQois",1
"Adikoesoemo,MuhammadRayhanendra",1
"Putri,AdindaSekarDamar",1
"Zuhdirabbani,Genadi",1
"Syahfirdy,Hazmiralda",1
"Apriliani,Nurani",1
"Syahputri,Wiranti",1
"Adekayanti,BaiqRini",1
"Mavromaras,Kostas",3
"Devayana,Nurdiawati",1
"Deriyanti,Eln",1
"Tarigan,JunitaBr",1
"Annisa,DianSri",1
"Nurrahimah,Diana",1
"Permana,MuhammadHaris",1
"Utari,NiWayanSri",1
"Pramesanti,Nadila",1
Nurmujahidin,1
"Purnadi,NurainiFadhillah",1
"Pereira,NunoAlvaresdeAssuno",1
"Husen,AchmadAriefiandy",1
"Wicaksono,MuktiAryo",1
"Arianto,RifdahFaiha",1
"Nuraini,NandaNadhifa",1
"Kuntias,Agisa",1
"Arbil,AndiSittiSalsabila",1
IriyaniK,1
"Putra,AgungOganda",1
"Harahap,Riska",1
"Tryantono,Budi",1
"Samad,Abdul",1
"Ditya,DeaRanda",1
"Mutmainnah,Mutmainnah",1
Lesta,1
"Hilal,Aisyah",1
"Abdillah,AdiMai",1
"Khintarti,MaulissaKurnia",1
"Irawan,Bagus",1
"Purwanti,AmeiliaIndah",1
"Aparirama,MuhammadIhsan",1
"Oktapiani,Wida",1
"Wahyuni,RenjiMailisa",1
"Raihan,Muhammad",1
Kurniawan,2
"Fitriyah,FadlaSalma",1
"Anggini,Alda",1
"Mukti,BangunBuono",1
Kurniawanti,1
"Pombalawo,IchlasulKhaerulAlim",1
"Rohmaeni,Yeni",1
"Novita,Melly",1
"Kurnia,AdibAhmad",1
"Barus,AwaliaSeptiani",1
"Amel,NadaShafa",1
"Helmi,MRafi",1
"Dermawan,DinaPutri",1
"Alfitri,Misla",1
"Latifah,FellaSufah",1
"Novitasari,DianRizqi",1
"Adinegara,Krisnarayana",1
"Karimah,Shofiatul",1
"Prabowo,Tri",1
"Astuti,ErniTri",1
"Pusponegoro,NoviHidayat",1
"Dini,AiniNurachman",1
"Fathani,MuhammadHisyam",1
"Utami,LarasatiArum",1
"Afriyanti,Ani",1
"Ramadani,CindyFadhila",1
"Dewi,KomangNonikAfsari",1
"Mardjan,Sutrisno",2
"Mala,DheniMita",1
"Isdhiyanti,MaulidhiyaIstiadahTri",1
"Dewi,EkaShoffinOktavia",1
"Irwani,DewiPuji",1
"Rosalina,Dian",1
"Kasihannisa,ArcahyaDinda",1
"Usman,AndiHurulAuni",1
"Nugraha,LefdiAgung",1
"Salamyenti,Resti",1
"Fadil,MuhamadNur",1
"Ramadhan,Faiz",1
"Dewi,DevaKusumaPermata",1
"Fatawa,MuhammadIhsan",1
"Ayunitasanti,RaniDwi",1
"Nugroho,Sapto",1
"Ajasri,Maulidanisa",1
"Khairi,Fawwaz",1
"Mutmainnah,NurLaely",1
"Ardyatama,Wimbo",1
"Alginda,Lahvem",1
"Shan,Yaping",1
"Marwan,Marwan",1
"Marlisa,WildayatiDwi",1
"Anggia,DenadaMelona",1
"Sarwono,KiAgeng",1
"Putra,LegiOkta",1
"Azzahraa,NurPattimah",1
"Adrian,Arrazzaq",1
"Khadafi,Muhammad",1
"Adisaputra,Charisma",1
"Faozan,Ahmad",1
"Putri,EllenaDewi",1
"Kusumawardani,Riska",1
"Nurfaindah,AurilaSyafira",1
"Sumardi,AniHerlina",1
"Sialagan,Ruhut",1
"Hanafi,Muhamad",1
"Asrulsyah,MuhammadDwiyan",1
"Hidayat,RezaTaufiq",1
"Harsono,AuliaRamadhani",1
"Salahuddin,MuhammadHisyam",1
"Melinda,SabrinaDiza",1
"Wahhab,Dimas",1
"Ramadhan,Muhammad",1
"Pasandia,Arasy",1
"Munasyiroh,AyuHidayati",1
"Eprida,Elina",1
"Fitriani,Anistya",1
"Mahanani,RadityaKasih",1
"Novialdi,Yanda",1
"Albertino,Muhamad",1
"Yaqin,RoellyAinul",1
"Sutrisno,RijalTriadiRijalTriadi",1
"Lazuardi,KakandaFahmi",1
"Ramadani,AiniDwi",1
"Yuliati,Novi",1
"Nazhira,Amalia",1
"Atika,Ummu",1
"Yulianto,Budi",1
MFaisal,1
"Diposani,DivaPutri",1
"Razil,AnnisaPrimareni",1
"Karimah,SilviyaniNurul",1
"Noverina,Rachmawati",1
"Sumayyah,Sarah",1
"Sihombing,SondangYesikaMarlin",1
"Khairuzan,Lutfillah",1
"Ferdiansyah,Alvin",1
"Hanifah,NurIndaAnnisa'ul",1
"Pezanis-Christou,Paul",1
"Rahmawati,Ana",1
"Nazhirah,Afra",1
"Maudhi,RichardChristopher",1
"Shofura,Inas",1
"Nurbaiti,NabilaAnnisa",1
"Suheri,Mohamad",1
"Prasetyawati,Adinda",1
"Rizky,RiskaDayu",1
"Fakhri,Muhammad",1
"Husain,Aslim",1
"Hasanah,Raihan'Ainun",1
"Syah,MuhammadAlGiffari",1
"Muslim,Agus",1
"Alusvigayana,Pryanka",1
"Natan,LaksamanaRafael",1
"Noviani,Auliarinda",1
"Simanullang,ReinhertFrisciliaAnastasia",1
"Pramestu,OctaviaNatasya",1
"Puspitasari,Erni",1
"Ratnasari,NisaAyu",1
"Zulalulfikrie,Farhan",1
"Iman,MutiaraNurul",1
"Mahendra,MuhammadGhaniyCandra",1
"Fiqri,MuhammadUmar",1
"Ramadhan,Sahrur",1
"Haerunnisa,Ula",1
"Afifi,Fahrul",1
"Pratama,MuhammadRhidwan",1
"Bahri,KharidaAulia",1
"Irfianto,BimoMahesa",1
"Pardomuan,Pardomuan",1
"Habibie,ZulfadlilIkram",1
"MohammadBaga,Lukman",1
"Anita,Yulian",1
"Sundana,Sambas",1
"Prasetya,Herlambang",1
"Muhtadi,IzzudinAfif",1
"Rohmatin,LutfianaLailiAlfu",2
"Rosmala,Siti",1
"Kurnia,MuhammadIrfanHanifiandi",1
"Samya,ShabrinaBintang",1
"Utama,Angga",1
"Fairuza,YasminRizky",1
"Plaituka,IkeRestiany",1
"Suparmono,IsaAbdullah",1
"Rahmat,MuhammadAlifka",1
"Harianja,CindyMaria",1
"Fatimah,Hana",1
"Damayanti,Maya",1
"Putri,SilviaDeviEka",1
"Lubis,Fikrialdy",1
"Haque,NabilaAnnisa",1
"Kusdiandini,NabilaRagilia",1
"Hanif,MuhammadFathoni",1
"Alfaris,MuhammadDani",1
"Valentdio,Ruben",1
"Sahaba,MuhAlsereBardian",1
"Rahmi,IkhlasulAmalia",1
"Cindy,IvanaAgesta",1
"Delviana,Delviana",1
"Kusumaningtyas,Mufida",1
"Pratama,YotaAlfikri",1
"Ramadhan,SalmanFariz",1
"Saddiah,SitiNurul",1
"Murhum,KumalaSariOde",1
"Hartanti,NandaFitri",1
"Faiza,Riana",1
"Saputra,FransiskusXaveriusAdi",1
"Putri,MirantiFardesiana",1
"Rohmawati,EnyTazkiyah",1
"Rinaldo,Reko",1
"Suteja,Yulianto",1
"Dharmawan,Hendra",1
"Hilmi,Kautsar",1
"Utami,SeptiChairini",1
Koharudin,1
"Ridha,Muhammad",1
"Anggraeni,AjengSiti",1
"Manunggal,WahyuNurAgung",1
"Rosyadi,MuhammadIhsan",1
"Savitri,JasmineAlimah",1
"Fajriyah,Latifatul",1
"Sa'adah,HanifahNur",1
"Sitompul,DinaWardani",1
"Naafiah,PuteriRizky",1
"Danty,InezPriswa",1
"Salsabila,Nurullina",1
"Azzahra,Alifa",1
"Randrikasari,Octaviana",1
"Yusda,Nadia",1
"Janah,Miftahul",1
"Papona,AlisyaTalita",1
"Mahendra,SuciPutri",1
"Kurniasari,RahmaSholihah",1
"Shabrina,Najahatush",1
"Faradisa,Ilya",1
"Putri,JoanaEuphemia",1
"Pramoni,NiGustiAyuKetutDewi",1
"Prayitno,MeiEdi",1
"Nilawati,NurulSalasa",1
"Salamatussa'adah,Mardiyah",1
"Wahyuni,AneTika",1
"Wibowo,DandiHandoko",1
"Febaananto,MuhamadZaidane",1
"Desmalasari,Afvira",1
"Wibisono,HimawanHaryo",1
"Wibowo,AriniPutri",1
"Hidayat,FaishalYahya",1
"Sibuea,TeguhImani",1
"Shabrina,Erfin",1
"Wardani,AgustinaAyu",1
"Alsalam,MuhammadRivalzan",1
"Ashifa,Kurnia",1
"Mardiani,Dini",1
"Permatasari,Jesika",1
"Purnamasari,NiMadeWindyWidyastuti",1
"Asianto,DiazRakaputra",1
"Sudikno,Sudikno",1
"Wulandari,Nindya",1
"Muqsith,IqbalAbdul",1
"Monica,AlfiraAgies",1
"Rahmadini,TriAulia",1
"Syafika,FarahNaely",1
"Muflikh,Yanti",1
"Seto,Elang",1
Elisabeth,1
"Hanifati,Qisthina",1
"Syarafina,YasminAlifah",1
"Sari,IntanFajar",1
"Hanindra,Sheila",1
"Vania,Sherryl",1
"Kodir,DelphiYahyaAbdul",1
"Fortuna,Dhewanendra",1
"Saputra,Riki",1
"Oktania,Lussi",2
"Rachmah,FirdaAulia",1
"Fadhilla,IvoAyuNur",1
"Lubis,Bahari",1
"Solihah,MiaMaesarotus",1
"Nurani,Tri",1
"Kurniawati,Vita",1
"Astagia,Alif",1
"Sari,NovaNurmala",1
"Ferian,Rian",1
"Saidah,FazaYasmin",1
"Listiaty,SitiFaradhila",1
"Sari,LisaParamitha",1
"Arinda,Friska",1
"Romadhon,Taufikkilah",1
"Primagasi,GemilangArisa",1
"Badriah,SitiNurul",1
"Aini,Arifah",1
"Wiyono,EkoS",1
"Amalia,Tina",1
"Pradana,RivaldyReva",1
"Supriyanto,Supriyanto",3
"Alam,RAyuCahyaning",1
"Ajitama,TrioFanny",1
"Jovano,DamarMaulana",1
"Febrianti,MilaniEka",1
"Mujahadah,ShaibaWhilda",1
"Zainalarifin,Jauhar",1
"Fadilah,Alvino",1
"Marzuki,SonnyAditya",1
"RabilaNH,Yulfika",1
"Verawaty,Ivong",1
"Trisnaputra,Andhi",1
"Imani,AnnisaSurya",1
"Yudha,Trah",1
"Raharjo,DhimasSetoyudhoAnggoro",1
Marfuah,1
"Arianti,Rima",1
"Nasrudin,Dede",1
"Ekaviolita,Erika",1
"Elvaza,AzzaraPutri",1
"Anggraini,Novi",1
"Yuni,TantriWika",1
"Utari,SariniSri",1
"Manik,Agustina",1
"Desem,MuhammadIbrahim",1
"Restutiani,MeilaRosanty",1
"Dharmayanti,NLPIndi",1
"Ekawasti,Fitrine",1
"Ayulia,Liska",1
"EkaristiManik,AgustinaSartikaYos",1
"Sigiro,RiaHeni",1
"Arifin,SusiloHadi",1
"Azzahrah,Halimah",2
"Nisa,Afifatun",1
"Nia,Hidayat",1
"Brahmana,MariaNinaEgyna",1
"Asriatno,Okto",1
"Permana,IdatGalah",1
"Amyane,IKetutMudite",1
"Wisesa,AdiasaNawa",1
"Querdiola,Cisilia",1
"Pratama,IngwaeyGianta",1
"Hamaedi,HanaFauziah",1
"Azis,MuhIkhsan",1
"Faradilla,ShaniaAf'ida",1
"Rozalia,Rozalia",1
"Nafisah,An'nisaZahro",1
"Hartono,Rudi",1
"Badruzzaman,Afif",1
"Wulandari,NandaAyu",1
"Bonanza,Occy",2
"Rizkiani,PutriAulia",1
"Ezra,KaelDilon",1
"Pahlevi,MuhammadRizal",1
"Lutfiah,Asyifa",1
"Hidayah,AnnisaNur",1
"A'yun,QonitaQurrota",1
"Dwimasta,KhannegaraAulia",1
"Pratama,AriefAriza",1
"Rizka,Fathu",1
"Pratama,RizkiAnugrah",1
"Apriliyanti,RiefkhaTriananda",1
"Sudradjat,DandiRivaldi",1
"Koto,Arsat",1
"Sandra,IndahKartika",1
"Rizki,Tri",1
"Amri,Fisma",1
"Latif,JulifaM",1
"Laksana,DimasDanu",1
"Afifi,AnnidaFauziyyatul",1
"Sari,AsihWulan",1
"Hidayah,MaulidaNeva",1
"Komarudin,Nasta'in",1
"Nisa,SeptianaKhoirun",1
"Fahrudin,Muhammad",1
"Fadly,WildanArsyad",1
"In,ViviKhurun",1
"Rachmani,AlfinaRizki",1
"Irwansyah,Hardi",1
"Firdaus,Danial",1
"Cibro,RinaAspina",1
Marila,1
"Falah,FadhilahDhaniSantika",1
"Febrida,Yohana",1
"Andila,RizkhyErvanda",1
"Nashir,Husnun",1
"Buchori,HafizhYusuf",1
"Hapsari,ArintaDwi",1
"Sulaeman,LaOdeSyawal",1
"Nisa,FebiantiKhoirun",1
"Merjuna,Wella",1
"Fadhila,NurulAmalia",1
"Damayati,DwiSanty",1
Wahyudi,1
"Arrasyid,MuhammadHabib",1
"Saladdin,MuhammadAkmal",1
"Ramanis,Imelya",1
"Evrian,ShaddyneNadzalnadzikra",1
"Sanusi,RatnaNurMustika",1
"Ariyanto,AlfiyanDwi",1
"Komeri,MohammadNizarrahman",1
"Fitriadi,MochammadYunusGerry",1
"Zulkarnain,Karina",1
"AlHakim,MuhammadAbdulGhofur",2
"Santoso,Harry",1
"Pari,Fauzie",1
"Nasution,NadaFebila",1
"Rahmawati,FelianaElla",1
"Zahra,Ahdini",1
"Izzuddin,Ahmad",1
"Amalia,Dhia",1
"Khairi,Fahmi",1
"Herliyana,Elis",1
"Bakar,Palah",1
"Alamsyah,Zeffry",1
"Mulyawan,Agung",1
"Febriyani,Widya",1
"Kirana,AnindyaRani",1
"Ilahude,MeygiCaesarikaPutri",1
Deby,1
"Pratama,MuhammadRizky",1
"Rumahorbo,GraceEveline",1
"Simatupang,Masjuwina",1
"Muhlis,Taufik",1
"Sinurat,DennyLindawati",1
"Moesriffah,Rezhelena",1
"Sahara,Asri",1
"Prayogo,Teguh",1
"Nurhijayat,Akhmad",1
"Ismail,Ervan",1
"Amalia,EdjaRasya",1
"Fatimah,WaOdeNurSiti",1
"Chairunissa,Inas",1
"Haris,Lukman",1
"Hilman,MShubbani",1
"Septiyani,Veronica",1
"Noerpitasari,Erlina",1
"Sholahudin,MFiqri",1
"Furqon,Arief",1
"Syaibani,Sholeh",1
Masyitah,1
"Panuju,DyahR",1
"Haditia,Mega",1
"Dewi,Dhea",1
"Adrizal,Adrizal",1
"Damela,Putri",1
"Fatimah,Is",1
"Sugiarianto,FransiskaMarinaRosa",1
Melina,1
"Efriwati,Efriwati",1
"Putri,LuthfiannisaRusdarto",1
"Sania,SuzeinMaida",1
"PutriHapsari,Vany",1
"Hakimah,Israqi",1
"Fathurrahman,Muhammad",1
"Ramdhani,Haqqu",1
"Simanungkalit,Fredrich",1
"Fahmadhani,AmaliaNurfebri",1
Sukartini,1
"Anugrah,Mertya",1
"Ruvijurilla,Wulan",1
"NurAidi,Muhammad",1
"Wulandari,Cynthia",1
"Putri,RizkiaZahraIzzati",1
"Maharani,GabriellaRosya",1
"Firdaus,Riyad",1
"Agistiani,Ismi",1
"Adilah,Nida",1
"Nurfadilah,RomiRizki",1
Antonius,1
"Wirdiastuti,Chairina",1
"Pujiarti,Fitri",1
"Shidiqqi,PascalRoosseno",1
"Devarantika,Citra",1
"JihadAl-Furqon,MuhammadBaihaqi",1
"Kusumastuti,FannyFebrianti",1
"Dwintara,Giovanni",1
"Jonesti,WilfadriPutra",1
"Rina,Mardiana",1
"Budiman,NamiraReanifah",1
Juniawati,1
"Putri,FadhilaNurImani",1
"Rana,AdindaMuthiah",1
"Subekti,AdindaPrima",1
"Brina,HasnaMileniaSalsa",1
"Wulandari,Septi",1
"Aji,TriBayu",1
"Fajar,AgiMochamad",1
"Fitriani,ElisaSopiatul",1
"Nasution,Widya",1
"Dewi,AzriKusuma,etal",1
"Saputri,BerliantiSwasti",1
"Kamila,Iftitah",1
"Afriansyah,Azmi",1
"Azizah,Nadia",1
"Hikmah,RisalahFaizatul",1
"Salsabila,AmirahFairuz",1
"Putra,RaihanPermana",1
"Maimunah,Linda",1
"Awwab,AbdurRohman",1
"Hapsari,IndriFitriyani",1
"Febrian,Aldo",1
"Purwanti,MeileniRodhiyatiEka",1
"Nafis,MuhammadKanzun",1
"Pradana,Andiko",1
"Adinityas,RoroSriAminah",1
"Lubis,RizkaNauliArafih",1
"Limongga,CintyaKhansaPutri",1
"Wati,RaniLaras",1
"Yuska,DianAuliaTri",1
"Wibowo,SatrioMukti",1
"Nurjaya,Iwayan",1
Riswanto,1
Herpina,1
"Nugroho,PuguhAdji",1
"Maryani,Leni",1
"Zakaria,KhoirulAmri",1
"Silalahi,FebrinaLosiana",1
"Affandi,Rasyid",1
"Azizah,AnisaNurWahida",1
"Assyifa,SitiNur",1
"Akbar,MuhIdzharAlfathahu",1
"Winarto,DzakyIndra",1
"Brycko,JovanoAmorNathaniel",1
"Pranata,Ismail",1
"Driartama,Ilham",1
"Hafidz,FadhlanRizakul",1
"Hidayatullah,FurqonSyarief",1
"Saepudin,NenengTatang",1
"Fitri,EkaRahmadiani",1
"Anisah,ThaliahPutri",1
"Octaria,Asyiva",1
"Alfidayanti,Lenny",1
"Zulfikar,Zulfikar",1
"Latifah,Husnul",2
"Sitorus,GloriaFebriani",2
"Islamiah,DindaFadilah",2
Widiawati,1
"Khoirunnisa,TyaraAprilani",1
"Safitri,Lailatul",1
"Arsyika,HanaPutri",1
"Tsurayya,Silmi",1
"Badri,HabibSyahni",1
"Ikhsan,RamaMohRuhul",1
"Effendy,MuhamadJull",1
"Adzhani,ShabrinaFairuz",1
"Ja'fariyyah,LoeLoeInIlKhamul",1
"Fariz,Sultan",1
Yulianti,3
"Jesifa,LestiJuliska",1
Karyati,2
"Maulana,Faizal",1
"NurFadhilah,AyuSalwa",1
"Kariyasa,Ketut",1
"Simanullang,EndangSari",1
"Klara,IndahKurnia",1
"Zahwa,MuhammadAgam",1
"Oktiani,Asya",1
"Hidayat,AnnisaTantyana",1
"Maghfirah,Vira",1
"Faramita,HofifahIndah",1
"Arningtyas,Aulia",1
"Rahmadya,Aldiano",1
"Trinugroho,DewoGhani",1
"Susanti,Cindhy",1
Warcito,2
"Irawan,Andi",1
"Husna,NidaEl",1
"Alfiah,Elma",1
"iPutri,PramitaAriawat",1
"Fajrian,MuhammadAja",1
"Amanda,DeaCintaBerliana",1
"Ronycahya,PaulusAgasi",1
"Pratama,MRiskyFredo",1
"Mothahhari,QudratullahHossein",1
"Murwani,ZelvyAmelia",1
"Ammar,MuhammadFaiq",1
"Khasanah,Syifaun",1
"Utami,CherlyMega",1
"Hakim,MuhammadAmirul",1
"Maymanah,Nabila",1
"Pratiwi,DianitaPutri",1
"Suprayudi,MAgus",1
"Pratama,RickyHadi",1
"Luthfi,Haris",1
"Anang,Asep",1
"Khairiyah,AisyahUmmu",1
"Fatimah,ShabrinaNurul",1
"Wahdati,FajriyahCahyani",1
"Mufidah,NabilaGustia",1
"Andriansyah,Rizky",1
"Fitri,Ainissya",2
"Khusna,Himmatin",1
"Gumilar,Agung",1
"Fatmaningrum,Adela",1
"Mochtar,Karyadi",1
"Satriatmono,AlfianVipialdo",1
"Putera,IndrastaBaskara",1
"Rusdi,Rusda",1
"BrTarigan,Elsera",1
Zircon,1
"Satriawan,Handi",2
"Dwijayanti,Endah",1
Riska,1
"Putri,DinaEka",1
"Huwaidi,Hudzaifah",1
"Ramadhan,MuhammadFarchan",1
"Muda,Saat",1
"Anggraini,DeboraEdina",1
"Pangestuti,Triana",1
Zulfikar,1
"Ramdani,MuhammadImam",1
"Frestiana,Ananda",1
"Rahayu,FirdaAnnisa",1
"Almahdi,MuklasSetia",1
"Mudumi,EbitTriposa",1
"Wulandari,YasintaRatnaEsti",1
"Hibaturrahman,SaidNaufal",1
"Aprilia,Trialita",1
"Tahapary,Jacomina",1
"Poulsen,AxelDalberg",1
"Abnisima,AuliaHasnabila",1
"Hapsari,Dinda",1
"Ifada,BhernikaRizki",1
"Muqsit,Ali",1
"Rinaldhy,MochamadAzkha",1
"Zahro,MufidahGhina",1
Iqtashada,1
"Kusbiantoro,Bram",1
"Abraham,KeziaGrace",1
"Hidayatullah,AriefRahmat",1
"Apriyansa,Depri",1
"Utari,Nofi",1
"nHakim,DediBudima",1
"Yusiana,Ekalia",1
"Anam,FikriKhoirul",1
"Suryawati,SitiHajar",1
"Dewi,HersaSukma",1
"Fauzi,SitiIsmiDiningty",1
"Ahmed,MakkaIbnu",1
"Basyir,Abbad",1
"Safira,Meida",1
"Putri,DianaAnanda",1
"Perdana,MuhamadAyiPandu",1
Hernawati,1
"Fitriana,DevvyAlvionita",1
Sulistiyawati,1
"Srigadhing,Rara",1
"Nugroho,FaisalHendro",1
"Baidawi,Taufik",1
"Rakha,Maisan",1
"Nugraha,AlanWahyu",1
"Anggraini,AhmesNur",1
"Wandani,DeviaNurFauziyyah",1
"ShalmaPG,AfifahNa",1
"Setyani,IndriyatiRahmi",1
"Ismayati,Maya",2
"Dewi,KifayatiRosiyanti",1
"Musyaffa,Irsyad",1
"Mohammad,AbbasZabier",1
"Nofrita,SilviaAde",1
"Rofiqi,Mohammad",1
"Abdullah,KetutAksarawan",1
